title,description,published date,url,publisher
The Latest COVID Variant Is Causing This Bizarre Symptom in Kids - Yahoo Life,The Latest COVID Variant Is Causing This Bizarre Symptom in Kids  Yahoo Life,"Thu, 27 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnlhaG9vLmNvbS9saWZlc3R5bGUvbGF0ZXN0LWNvdmlkLXZhcmlhbnQtY2F1c2luZy1iaXphcnJlLTE3NDYzNzIyMC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.yahoo.com', 'title': 'Yahoo Life'}"
Prevalence of ongoing symptoms following coronavirus (COVID-19) infection in the UK : 3 February 2022 - Office for National Statistics,Prevalence of ongoing symptoms following coronavirus (COVID-19) infection in the UK : 3 February 2022  Office for National Statistics,"Thu, 03 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMivAFodHRwczovL3d3dy5vbnMuZ292LnVrL3Blb3BsZXBvcHVsYXRpb25hbmRjb21tdW5pdHkvaGVhbHRoYW5kc29jaWFsY2FyZS9jb25kaXRpb25zYW5kZGlzZWFzZXMvYnVsbGV0aW5zL3ByZXZhbGVuY2VvZm9uZ29pbmdzeW1wdG9tc2ZvbGxvd2luZ2Nvcm9uYXZpcnVzY292aWQxOWluZmVjdGlvbmludGhldWsvM2ZlYnJ1YXJ5MjAyMtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ons.gov.uk', 'title': 'Office for National Statistics'}"
"Narcolepsy and COVID-19: Symptoms, vaccines, and more - Medical News Today","Narcolepsy and COVID-19: Symptoms, vaccines, and more  Medical News Today","Mon, 18 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vd3d3Lm1lZGljYWxuZXdzdG9kYXkuY29tL2FydGljbGVzL25hcmNvbGVwc3ktYW5kLWNvdmlk0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.medicalnewstoday.com', 'title': 'Medical News Today'}"
Rectal bleeding: New complication of Covid-19 - The Times of India,Rectal bleeding: New complication of Covid-19  The Times of India,"Mon, 19 Jul 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2Jsb2dzL3ZvaWNlcy9yZWN0YWwtYmxlZWRpbmctbmV3LWNvbXBsaWNhdGlvbi1vZi1jb3ZpZC0xOS_SAV5odHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9ibG9ncy92b2ljZXMvcmVjdGFsLWJsZWVkaW5nLW5ldy1jb21wbGljYXRpb24tb2YtY292aWQtMTkv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://timesofindia.indiatimes.com', 'title': 'The Times of India'}"
"Doug Pederson says he has no symptoms, will continue to coach Eagles virtually after positive COVID-19 result - PhillyVoice.com","Doug Pederson says he has no symptoms, will continue to coach Eagles virtually after positive COVID-19 result  PhillyVoice.com","Mon, 03 Aug 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnBoaWxseXZvaWNlLmNvbS9lYWdsZXMtZG91Zy1wZWRlcnNvbi1jb3ZpZC0xOS1uby1zeW1wdG9tcy10cmFpbmluZy1jYW1wLWR1Y2Utc3RhbGV5LW5vdmFjYXJlLWNvbXBsZXgv0gF1aHR0cHM6Ly93d3cucGhpbGx5dm9pY2UuY29tL2VhZ2xlcy1kb3VnLXBlZGVyc29uLWNvdmlkLTE5LW5vLXN5bXB0b21zLXRyYWluaW5nLWNhbXAtZHVjZS1zdGFsZXktbm92YWNhcmUtY29tcGxleC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.phillyvoice.com', 'title': 'PhillyVoice.com'}"
Common symptoms of long Covid identified in new scientific research - NBC News,Common symptoms of long Covid identified in new scientific research  NBC News,"Thu, 25 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL2hlYWx0aC9oZWFsdGgtbmV3cy9jb21tb24tc3ltcHRvbXMtbG9uZy1jb3ZpZC1pZGVudGlmaWVkLW5ldy1zY2llbnRpZmljLXJlc2VhcmNoLXJjbmE4NjE5NtIBKmh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvYW1wL3JjbmE4NjE5Ng?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
Detainee dies at Egypt police station after suffering covid-type symptoms - Middle East Monitor,Detainee dies at Egypt police station after suffering covid-type symptoms  Middle East Monitor,"Tue, 28 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIwMDcyOC1kZXRhaW5lZS1kaWVzLWF0LWVneXB0LXBvbGljZS1zdGF0aW9uLWFmdGVyLXN1ZmZlcmluZy1jb3ZpZC10eXBlLXN5bXB0b21zL9IBeWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIwMDcyOC1kZXRhaW5lZS1kaWVzLWF0LWVneXB0LXBvbGljZS1zdGF0aW9uLWFmdGVyLXN1ZmZlcmluZy1jb3ZpZC10eXBlLXN5bXB0b21zL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.middleeastmonitor.com', 'title': 'Middle East Monitor'}"
Omicron symptoms: How to identify whether it's cold or COVID | Mint - Mint,Omicron symptoms: How to identify whether it's cold or COVID | Mint  Mint,"Tue, 05 Apr 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9zY2llbmNlL2hlYWx0aC9vbWljcm9uLXN5bXB0b21zLWhvdy10by1pZGVudGlmeS13aGV0aGVyLWl0LXMtY29sZC1vci1jb3ZpZC0xMTY0OTE1MjIwNTY5OC5odG1s0gF7aHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL3NjaWVuY2UvaGVhbHRoL29taWNyb24tc3ltcHRvbXMtaG93LXRvLWlkZW50aWZ5LXdoZXRoZXItaXQtcy1jb2xkLW9yLWNvdmlkL2FtcC0xMTY0OTE1MjIwNTY5OC5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.livemint.com', 'title': 'Mint'}"
USC researchers identify symptoms associated with increased risk for long COVID - Los Angeles Times,USC researchers identify symptoms associated with increased risk for long COVID  Los Angeles Times,"Wed, 20 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmxhdGltZXMuY29tL3NjaWVuY2Uvc3RvcnkvMjAyMi0wNy0yMC9zY2llbnRpc3RzLWlkZW50aWZ5LXN5bXB0b21zLWFzc29jaWF0ZWQtd2l0aC1pbmNyZWFzZWQtcmlzay1mb3ItbG9uZy1jb3ZpZNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.latimes.com', 'title': 'Los Angeles Times'}"
Covid-19: Bury St Edmunds nurse's rash warning - BBC.com,Covid-19: Bury St Edmunds nurse's rash warning  BBC.com,"Thu, 21 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1lbmdsYW5kLXN1ZmZvbGstNTU3Mzk4NTPSAThodHRwczovL3d3dy5iYmMuY29tL25ld3MvdWstZW5nbGFuZC1zdWZmb2xrLTU1NzM5ODUzLmFtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
Coronavirus: Five things a Covid-19 symptom-tracking app tells us - BBC.com,Coronavirus: Five things a Covid-19 symptom-tracking app tells us  BBC.com,"Fri, 22 May 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9oZWFsdGgtNTI3NzAzMTPSASxodHRwczovL3d3dy5iYmMuY29tL25ld3MvaGVhbHRoLTUyNzcwMzEzLmFtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
"How do the symptoms of Omicron differ from previous COVID-19 variants? - Gavi, the Vaccine Alliance","How do the symptoms of Omicron differ from previous COVID-19 variants?  Gavi, the Vaccine Alliance","Fri, 17 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3Lmdhdmkub3JnL3ZhY2NpbmVzd29yay9ob3ctZG8tc3ltcHRvbXMtb21pY3Jvbi1kaWZmZXItcHJldmlvdXMtY292aWQtMTktdmFyaWFudHPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.gavi.org', 'title': 'Gavi, the Vaccine Alliance'}"
"Nausea and diarrhea? How to tell if it's COVID, the stomach flu or food poisoning - Nebraska Medicine","Nausea and diarrhea? How to tell if it's COVID, the stomach flu or food poisoning  Nebraska Medicine","Mon, 11 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3Lm5lYnJhc2thbWVkLmNvbS9wcmltYXJ5LWNhcmUvbmF1c2VhLWFuZC1kaWFycmhlYS1ob3ctdG8tdGVsbC1pZi1pdHMtY292aWQtdGhlLXN0b21hY2gtZmx1LW9yLWZvb2QtcG9pc29uaW5n0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nebraskamed.com', 'title': 'Nebraska Medicine'}"
Hair loss and lower libido among long COVID symptoms – new research - The Conversation,Hair loss and lower libido among long COVID symptoms – new research  The Conversation,"Mon, 25 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vdGhlY29udmVyc2F0aW9uLmNvbS9oYWlyLWxvc3MtYW5kLWxvd2VyLWxpYmlkby1hbW9uZy1sb25nLWNvdmlkLXN5bXB0b21zLW5ldy1yZXNlYXJjaC0xODc1MDTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://theconversation.com', 'title': 'The Conversation'}"
Findings from Australian-led US study may explain why some don’t get Covid-19 symptoms - The Guardian,Findings from Australian-led US study may explain why some don’t get Covid-19 symptoms  The Guardian,"Wed, 19 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDIzL2p1bC8yMC9jb3ZpZC0xOS1pbW11bml0eS1nZW5ldGljLWxpbmstYXVzdHJhbGlh0gFWaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3dvcmxkLzIwMjMvanVsLzIwL2NvdmlkLTE5LWltbXVuaXR5LWdlbmV0aWMtbGluay1hdXN0cmFsaWE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
Whether itchy skin is a symptom of Covid-19 and the official NHS signs of coronavirus explained - inews,Whether itchy skin is a symptom of Covid-19 and the official NHS signs of coronavirus explained  inews,"Sun, 24 Apr 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vaW5ld3MuY28udWsvbmV3cy9oZWFsdGgvaXRjaHktc2tpbi1zaWduLWNvdmlkLWxhdGVzdC1zeW1wdG9tcy1leHBsYWluZWQtY29yb25hdmlydXMtMTU4NDM4MdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://inews.co.uk', 'title': 'inews'}"
Much has been learned about long COVID – and much remains to be learned - American Heart Association News,Much has been learned about long COVID – and much remains to be learned  American Heart Association News,"Fri, 24 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmhlYXJ0Lm9yZy9lbi9uZXdzLzIwMjMvMDIvMjQvbXVjaC1oYXMtYmVlbi1sZWFybmVkLWFib3V0LWxvbmctY292aWQtYW5kLW11Y2gtcmVtYWlucy10by1iZS1sZWFybmVk0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.heart.org', 'title': 'American Heart Association News'}"
COVID-19 Is a Symptom of a Bigger Problem: Our Planet's Ailing Health - TIME,COVID-19 Is a Symptom of a Bigger Problem: Our Planet's Ailing Health  TIME,"Fri, 05 Jun 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vdGltZS5jb20vNTg0ODY4MS9jb3ZpZC0xOS13b3JsZC1lbnZpcm9ubWVudC1kYXkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://time.com', 'title': 'TIME'}"
COVID-19 symptoms in babies: Signs to watch for - Medical News Today,COVID-19 symptoms in babies: Signs to watch for  Medical News Today,"Fri, 05 Jun 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3Lm1lZGljYWxuZXdzdG9kYXkuY29tL2FydGljbGVzL2NvdmlkLTE5LXN5bXB0b21zLWluLWJhYmllc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.medicalnewstoday.com', 'title': 'Medical News Today'}"
"Coronavirus: What are the symptoms of Covid-19? How to seek medical advice, explained - Vox.com","Coronavirus: What are the symptoms of Covid-19? How to seek medical advice, explained  Vox.com","Wed, 29 Apr 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LnZveC5jb20vMjAyMC8zLzMvMjExNjE3MjQvY29yb25hdmlydXMtc3ltcHRvbXMtY292aWQtMTktc2Fycy1jb3VnaC1mZXZlctIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.vox.com', 'title': 'Vox.com'}"
How coronavirus symptoms progress day-by-day – from a fever to breathlessness... - The Sun,How coronavirus symptoms progress day-by-day – from a fever to breathlessness...  The Sun,"Fri, 23 Apr 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LnRoZXN1bi5jby51ay9uZXdzLzExMTk4MTM4L2Nvcm9uYXZpcnVzLXN5bXB0b21zLXByb2dyZXNzLWRheS1ieS1kYXkv0gFUaHR0cHM6Ly93d3cudGhlc3VuLmNvLnVrL25ld3MvMTExOTgxMzgvY29yb25hdmlydXMtc3ltcHRvbXMtcHJvZ3Jlc3MtZGF5LWJ5LWRheS9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thesun.co.uk', 'title': 'The Sun'}"
Arcturus: What is the new Covid variant and what are the symptoms? - Evening Standard,Arcturus: What is the new Covid variant and what are the symptoms?  Evening Standard,"Wed, 03 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnN0YW5kYXJkLmNvLnVrL25ld3MvdWsvYXJjdHVydXMtbmV3LWNvdmlkLXZhcmlhbnQtY2FzZXMtaW5mZWN0aW9ucy1zeW1wdG9tcy1iMTA3Mzg2Ny5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.standard.co.uk', 'title': 'Evening Standard'}"
Covid Can Disrupt Your Sleep. Here’s How to Fix It. - The New York Times,Covid Can Disrupt Your Sleep. Here’s How to Fix It.  The New York Times,"Wed, 20 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDkvMjAvd2VsbC9saXZlL3NsZWVwLWNvdmlkLXN5bXB0b21zLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
Clinicians often fail to acknowledge the pain caused by long Covid - STAT,Clinicians often fail to acknowledge the pain caused by long Covid  STAT,"Thu, 02 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LnN0YXRuZXdzLmNvbS8yMDIxLzEyLzAyL2xvbmctY292aWQtcGFpbi1ub3QtYWNrbm93bGVkZ2VkL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.statnews.com', 'title': 'STAT'}"
"Jim Parsons Reveals He and Husband Todd Spiewak Had Coronavirus, Talks 'Brutal' Symptom - Entertainment Tonight","Jim Parsons Reveals He and Husband Todd Spiewak Had Coronavirus, Talks 'Brutal' Symptom  Entertainment Tonight","Tue, 29 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmV0b25saW5lLmNvbS9qaW0tcGFyc29ucy1yZXZlYWxzLWhlLWFuZC1odXNiYW5kLXRvZGQtc3BpZXdhay1oYWQtY29yb25hdmlydXMtdGFsa3MtYnJ1dGFsLXN5bXB0b20tMTUzODY10gF4aHR0cHM6Ly93d3cuZXRvbmxpbmUuY29tL2ppbS1wYXJzb25zLXJldmVhbHMtaGUtYW5kLWh1c2JhbmQtdG9kZC1zcGlld2FrLWhhZC1jb3JvbmF2aXJ1cy10YWxrcy1icnV0YWwtc3ltcHRvbS0xNTM4NjU_YW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.etonline.com', 'title': 'Entertainment Tonight'}"
Feds Warn Some COVID-19 Symptoms Similar to Panic Attacks - Spectrum News,Feds Warn Some COVID-19 Symptoms Similar to Panic Attacks  Spectrum News,"Mon, 18 May 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vc3BlY3RydW1sb2NhbG5ld3MuY29tL3R4L2F1c3Rpbi9uZXdzLzIwMjAvMDUvMTgvZmVkcy13YXJuLXNvbWUtY292aWQtMTktc3ltcHRvbXMtc2ltaWxhci10by1wYW5pYy1hdHRhY2tz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://spectrumlocalnews.com', 'title': 'Spectrum News'}"
Shorter time from symptom onset to hospitalisation is associated with worse outcome in patients with COVID-19: Study - ANI News,Shorter time from symptom onset to hospitalisation is associated with worse outcome in patients with COVID-19: Study  ANI News,"Sat, 26 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5hbmluZXdzLmluL25ld3MvaGVhbHRoL3Nob3J0ZXItdGltZS1mcm9tLXN5bXB0b20tb25zZXQtdG8taG9zcGl0YWxpc2F0aW9uLWlzLWFzc29jaWF0ZWQtd2l0aC13b3JzZS1vdXRjb21lLWluLXBhdGllbnRzLXdpdGgtY292aWQtMTktc3R1ZHkyMDIwMDkyNjA4MjkwNtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.aninews.in', 'title': 'ANI News'}"
"Long COVID symptoms can improve, but their resolution is slow and imperfect - The Conversation","Long COVID symptoms can improve, but their resolution is slow and imperfect  The Conversation","Sun, 03 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vdGhlY29udmVyc2F0aW9uLmNvbS9sb25nLWNvdmlkLXN5bXB0b21zLWNhbi1pbXByb3ZlLWJ1dC10aGVpci1yZXNvbHV0aW9uLWlzLXNsb3ctYW5kLWltcGVyZmVjdC0yMTIwMTXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://theconversation.com', 'title': 'The Conversation'}"
"PGA Tour updates health protocols, puts 3 players who tested positive for Covid-19 in same group - Golf.com","PGA Tour updates health protocols, puts 3 players who tested positive for Covid-19 in same group  Golf.com","Thu, 09 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vZ29sZi5jb20vbmV3cy9wZ2EtdG91ci11cGRhdGVzLWhlYWx0aC1wcm90b2NvbHMv0gE4aHR0cHM6Ly9nb2xmLmNvbS9uZXdzL3BnYS10b3VyLXVwZGF0ZXMtaGVhbHRoLXByb3RvY29scy8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://golf.com', 'title': 'Golf.com'}"
Coronavirus symptoms: Are you suffering with a cough? The best sleeping position to help - Express,Coronavirus symptoms: Are you suffering with a cough? The best sleeping position to help  Express,"Fri, 08 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmV4cHJlc3MuY28udWsvbGlmZS1zdHlsZS9oZWFsdGgvMTYyOTU4Ni9jb3JvbmF2aXJ1cy1zeW1wdG9tcy1zaWducy1hdm9pZC1seWluZy1vbi1iYWNrLWNvdWdoLWhlbHAtY292aWTSAXdodHRwczovL3d3dy5leHByZXNzLmNvLnVrL2xpZmUtc3R5bGUvaGVhbHRoLzE2Mjk1ODYvY29yb25hdmlydXMtc3ltcHRvbXMtc2lnbnMtYXZvaWQtbHlpbmctb24tYmFjay1jb3VnaC1oZWxwLWNvdmlkL2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.express.co.uk', 'title': 'Express'}"
Covid symptoms appear in 2 days after virus exposure: Study - Business Standard,Covid symptoms appear in 2 days after virus exposure: Study  Business Standard,"Thu, 03 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9jdXJyZW50LWFmZmFpcnMvY292aWQtc3ltcHRvbXMtYXBwZWFyLWluLTItZGF5cy1hZnRlci12aXJ1cy1leHBvc3VyZS1zdHVkeS0xMjIwMjAzMDA4ODJfMS5odG1s0gGMAWh0dHBzOi8vd3d3LmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hbXAvYXJ0aWNsZS9jdXJyZW50LWFmZmFpcnMvY292aWQtc3ltcHRvbXMtYXBwZWFyLWluLTItZGF5cy1hZnRlci12aXJ1cy1leHBvc3VyZS1zdHVkeS0xMjIwMjAzMDA4ODJfMS5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.business-standard.com', 'title': 'Business Standard'}"
Is a hoarse voice a symptom of COVID-19? - ZOE,Is a hoarse voice a symptom of COVID-19?  ZOE,"Thu, 01 Apr 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vaGVhbHRoLXN0dWR5LmpvaW56b2UuY29tL3Bvc3QvY292aWQtc3ltcHRvbXMtaG9hcnNlLXZvaWNl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://health-study.joinzoe.com', 'title': 'ZOE'}"
HHS issues advisory on mental health symptoms linked to long COVID - ABC News,HHS issues advisory on mental health symptoms linked to long COVID  ABC News,"Sun, 14 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vYWJjbmV3cy5nby5jb20vSGVhbHRoL2hocy1pc3N1ZXMtYWR2aXNvcnktbWVudGFsLWhlYWx0aC1zeW1wdG9tcy1saW5rZWQtbG9uZy1jb3ZpZC9zdG9yeT9pZD0xMDAyNzM3MDnSAXFodHRwczovL2FiY25ld3MuZ28uY29tL2FtcC9IZWFsdGgvaGhzLWlzc3Vlcy1hZHZpc29yeS1tZW50YWwtaGVhbHRoLXN5bXB0b21zLWxpbmtlZC1sb25nLWNvdmlkL3N0b3J5P2lkPTEwMDI3MzcwOQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://abcnews.go.com', 'title': 'ABC News'}"
Most COVID Transmission Is Still Asymptomatic - Medpage Today,Most COVID Transmission Is Still Asymptomatic  Medpage Today,"Tue, 10 May 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vd3d3Lm1lZHBhZ2V0b2RheS5jb20vc3BlY2lhbC1yZXBvcnRzL2V4Y2x1c2l2ZXMvOTg2MzLSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.medpagetoday.com', 'title': 'Medpage Today'}"
On the Heels of COVID-19: Influx of Patients with POTS Symptoms - Johns Hopkins Medicine,On the Heels of COVID-19: Influx of Patients with POTS Symptoms  Johns Hopkins Medicine,"Fri, 30 Apr 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmhvcGtpbnNtZWRpY2luZS5vcmcvbmV3cy9hcnRpY2xlcy8yMDIxLzA0L29uLXRoZS1oZWVscy1vZi1jb3ZpZC0xOS1pbmZsdXgtb2YtcGF0aWVudHMtd2l0aC1wb3RzLXN5bXB0b21z0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.hopkinsmedicine.org', 'title': 'Johns Hopkins Medicine'}"
Persistent symptoms and lab abnormalities in patients who recovered from COVID-19 | Scientific Reports - Nature.com,Persistent symptoms and lab abnormalities in patients who recovered from COVID-19 | Scientific Reports  Nature.com,"Thu, 17 Jun 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTk4LTAyMS05MTI3MC040gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
Tom Hanks describes the different coronavirus symptoms he and Rita Wilson suffered - Mashable,Tom Hanks describes the different coronavirus symptoms he and Rita Wilson suffered  Mashable,"Wed, 15 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vbWFzaGFibGUuY29tL3ZpZGVvL3RvbS1oYW5rcy1jb3JvbmF2aXJ1cy1zeW1wdG9tc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://mashable.com', 'title': 'Mashable'}"
From Covid toe to burping – 9 unusual virus symptoms and side effects to spot... - The US Sun,From Covid toe to burping – 9 unusual virus symptoms and side effects to spot...  The US Sun,"Tue, 12 Apr 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnRoZS1zdW4uY29tL2hlYWx0aC81MTA1MzE1L2NvdmlkLXRvZS1idXJwaW5nLXVudXN1YWwtdmlydXMtc3ltcHRvbXMtc3BvdC_SAVlodHRwczovL3d3dy50aGUtc3VuLmNvbS9oZWFsdGgvNTEwNTMxNS9jb3ZpZC10b2UtYnVycGluZy11bnVzdWFsLXZpcnVzLXN5bXB0b21zLXNwb3QvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.the-sun.com', 'title': 'The US Sun'}"
Long COVID symptoms keeping many Americans from returning to work - PBS NewsHour,Long COVID symptoms keeping many Americans from returning to work  PBS NewsHour,"Tue, 18 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvc2hvdy9sb25nLWNvdmlkLXN5bXB0b21zLWtlZXBpbmctbWFueS1hbWVyaWNhbnMtZnJvbS1yZXR1cm5pbmctdG8td29ya9IBZ2h0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvYW1wL3Nob3cvbG9uZy1jb3ZpZC1zeW1wdG9tcy1rZWVwaW5nLW1hbnktYW1lcmljYW5zLWZyb20tcmV0dXJuaW5nLXRvLXdvcms?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.pbs.org', 'title': 'PBS NewsHour'}"
"Unusual Symptoms of COVID Include Skin Lesions, Swollen Eyes and Confusion - Newsweek","Unusual Symptoms of COVID Include Skin Lesions, Swollen Eyes and Confusion  Newsweek","Wed, 30 Dec 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3Lm5ld3N3ZWVrLmNvbS91bnVzdWFsLXN5bXB0b21zLWNvdmlkLXNraW4tbGVzaW9ucy1leWVzLWNvbmZ1c2lvbi0xNTU4MDgz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.newsweek.com', 'title': 'Newsweek'}"
